"emp_id","satisfaction_level","last_evaluation"
"14699","16.0","78.0"
"14700","58.0","61.0"
"14701","73.0","95.0"
"14702","28.0","76.0"
"14703","77.0","61.0"
"14704","85.0","86.0"
"14705","56.0","76.0"
"14706","81.0","100.0"
"14707","83.0","87.0"
"14708","49.0","48.0"
"14709","81.0","97.0"
"14710","56.0","92.0"
"14711","77.0","83.0"
"14712","73.0","50.0"
"14713","95.0","72.0"
"14714","69.0","68.0"
"14715","79.0","89.0"
"14716","63.0","57.0"
"14717","80.0","79.0"
"14718","64.0","61.0"
"14719","92.0","90.0"
"14720","96.0","75.0"
"14721","56.0","85.0"
"14722","37.0","61.0"
"14723","50.0","82.0"
"14724","49.0","58.0"
"14725","100.0","73.0"
"14726","82.0","75.0"
"14727","52.0","54.0"
"14728","76.0","96.0"
"14729","20.0","53.0"
"14730","60.0","90.0"
"14731","69.0","90.0"
"14732","93.0","51.0"
"14733","70.0","64.0"
"14734","56.0","54.0"
"14735","97.0","61.0"
"14736","24.0","65.0"
"14737","83.0","91.0"
"14738","55.0","85.0"
"14739","68.0","99.0"
"14740","48.0","53.0"
"14741","75.0","95.0"
"14742","61.0","50.0"
"14743","50.0","74.0"
"14744","78.0","54.0"
"14745","61.0","68.0"
"14746","48.0","50.0"
"14747","93.0","92.0"
"14748","78.0","58.0"
"14749","92.0","99.0"
"14750","71.0","98.0"
"14751","15.0","42.0"
"14752","14.0","83.0"
"14753","56.0","72.0"
"14754","100.0","84.0"
"14755","77.0","82.0"
"14756","86.0","66.0"
"14757","88.0","95.0"
"14758","85.0","84.0"
"14759","95.0","56.0"
"14760","65.0","65.0"
"14761","70.0","55.0"
"14762","60.0","55.0"
"14763","84.0","83.0"
"14764","23.0","59.0"
"14765","89.0","75.0"
"14766","98.0","91.0"
"14767","88.0","83.0"
"14768","87.0","52.0"
"14769","93.0","96.0"
"14770","13.0","95.0"
"14771","99.0","56.0"
"14772","52.0","51.0"
"14773","58.0","98.0"
"14774","85.0","57.0"
"14775","41.0","59.0"
"14776","100.0","80.0"
"14777","63.0","64.0"
"14778","63.0","58.0"
"14779","63.0","90.0"
"14780","59.0","62.0"
"14781","88.0","77.0"
"14782","72.0","70.0"
"14783","67.0","81.0"
"14784","41.0","54.0"
"14785","30.0","68.0"
"14786","83.0","84.0"
"14787","73.0","93.0"
"14788","87.0","90.0"
"14789","93.0","74.0"
"14790","97.0","91.0"
"14791","70.0","54.0"
"14792","66.0","95.0"
"14793","62.0","66.0"
"14794","56.0","52.0"
"14795","32.0","72.0"
"14796","55.0","81.0"
"14797","69.0","91.0"
"14798","91.0","63.0"
"14799","33.0","82.0"
"14800","37.0","74.0"
"14801","95.0","57.0"
"14802","17.0","91.0"
"14803","95.0","53.0"
"14804","27.0","69.0"
"14805","91.0","95.0"
"14806","49.0","61.0"
"14807","60.0","56.0"
"14808","52.0","57.0"
"14809","54.0","65.0"
"14810","86.0","53.0"
"14811","78.0","87.0"
"14812","60.0","81.0"
"14813","15.0","91.0"
"14814","72.0","92.0"
"14815","94.0","85.0"
"14816","92.0","56.0"
"14817","60.0","88.0"
"14818","41.0","68.0"
"14819","50.0","43.0"
"14820","80.0","91.0"
"14821","67.0","83.0"
"14822","71.0","88.0"
"14823","66.0","85.0"
"14824","77.0","74.0"
"14825","62.0","54.0"
"14826","95.0","53.0"
"14827","89.0","75.0"
"14828","74.0","83.0"
"14829","19.0","80.0"
"14830","83.0","77.0"
"14831","53.0","64.0"
"14832","98.0","75.0"
"14833","74.0","99.0"
"14834","22.0","88.0"
"14835","76.0","68.0"
"14836","89.0","91.0"
"14837","50.0","84.0"
"14838","17.0","82.0"
"14839","46.0","38.0"
"14840","68.0","78.0"
"14841","77.0","86.0"
"14842","68.0","83.0"
"14843","15.0","70.0"
"14844","70.0","98.0"
"14845","66.0","96.0"
"14846","54.0","52.0"
"14847","57.0","57.0"
"14848","78.0","58.0"
"14849","14.0","83.0"
"14850","73.0","86.0"
"14851","65.0","97.0"
"14852","31.0","59.0"
"14853","77.0","55.0"
"14854","68.0","85.0"
"14855","79.0","69.0"
"14856","92.0","62.0"
"14857","77.0","96.0"
"14858","48.0","89.0"
"14859","63.0","66.0"
"14860","92.0","49.0"
"14861","50.0","85.0"
"14862","52.0","91.0"
"14863","73.0","79.0"
"14864","99.0","87.0"
"14865","91.0","99.0"
"14866","85.0","79.0"
"14867","95.0","69.0"
"14868","67.0","85.0"
"14869","86.0","55.0"
"14870","71.0","54.0"
"14871","99.0","95.0"
"14872","57.0","61.0"
"14873","98.0","72.0"
"14874","62.0","58.0"
"14875","74.0","79.0"
"14876","70.0","60.0"
"14877","80.0","93.0"
"14878","65.0","69.0"
"14879","53.0","52.0"
"14880","43.0","62.0"
"14881","59.0","65.0"
"14882","16.0","96.0"
"14883","84.0","80.0"
"14884","78.0","95.0"
"14885","66.0","91.0"
"14886","70.0","74.0"
"14887","73.0","63.0"
"14888","65.0","88.0"
"14889","79.0","59.0"
"14890","57.0","68.0"
"14891","24.0","58.0"
"14892","95.0","78.0"
"14893","38.0","54.0"
"14894","90.0","78.0"
"14895","50.0","40.0"
"14896","68.0","61.0"
"14897","50.0","78.0"
"14898","85.0","81.0"
"14899","95.0","52.0"
"14900","92.0","92.0"
"14901","83.0","87.0"
"14902","90.0","78.0"
"14903","21.0","77.0"
"14904","94.0","86.0"
"14905","70.0","85.0"
"14906","54.0","76.0"
"14907","77.0","65.0"
"14908","62.0","49.0"
"14909","93.0","55.0"
"14910","81.0","86.0"
"14911","99.0","79.0"
"14912","78.0","49.0"
"14913","66.0","63.0"
"14914","90.0","72.0"
"14915","74.0","53.0"
"14916","65.0","78.0"
"14917","99.0","52.0"
"14918","83.0","72.0"
"14919","60.0","82.0"
"14920","55.0","93.0"
"14921","96.0","71.0"
"14922","83.0","94.0"
"14923","95.0","70.0"
"14924","77.0","88.0"
"14925","83.0","95.0"
"14926","87.0","54.0"
"14927","69.0","49.0"
"14928","67.0","58.0"
"14929","55.0","49.0"
"14930","55.0","82.0"
"14931","39.0","48.0"
"14932","51.0","93.0"
"14933","39.0","38.0"
"14934","96.0","93.0"
"14935","68.0","81.0"
"14936","67.0","71.0"
"14937","68.0","44.0"
"14938","56.0","58.0"
"14939","90.0","70.0"
"14940","69.0","59.0"
"14941","99.0","71.0"
"14942","42.0","59.0"
"14943","28.0","51.0"
"14944","55.0","65.0"
"14945","91.0","53.0"
"14946","53.0","98.0"
"14947","87.0","74.0"
"14948","57.0","60.0"
"14949","59.0","77.0"
"14950","76.0","89.0"
"14951","59.0","42.0"
"14952","50.0","54.0"
"14953","55.0","55.0"
"14954","92.0","53.0"
"14955","80.0","51.0"
"14956","93.0","66.0"
"14957","67.0","57.0"
"14958","78.0","55.0"
"14959","61.0","70.0"
"14960","74.0","84.0"
"14961","50.0","49.0"
"14962","84.0","96.0"
"14963","89.0","55.0"
"14964","77.0","89.0"
"14965","64.0","71.0"
"14966","77.0","89.0"
"14967","74.0","58.0"
"14968","88.0","96.0"
"14969","88.0","96.0"
"14970","89.0","88.0"
"14971","74.0","59.0"
"14972","63.0","74.0"
"14973","63.0","80.0"
"14974","68.0","92.0"
"14975","14.0","81.0"
"14976","86.0","94.0"
"14977","73.0","53.0"
"14978","57.0","56.0"
"14979","97.0","75.0"
"14980","67.0","36.0"
"14981","89.0","74.0"
"14982","80.0","96.0"
"14983","30.0","51.0"
"14984","14.0","73.0"
"14985","91.0","80.0"
"14986","49.0","81.0"
"14987","57.0","68.0"
"14988","59.0","62.0"
"14989","50.0","70.0"
"14990","69.0","97.0"
"14991","81.0","68.0"
"14992","79.0","82.0"
"14993","55.0","91.0"
"14994","92.0","62.0"
"14995","94.0","59.0"
"14996","67.0","55.0"
"14997","53.0","92.0"
"14998","77.0","59.0"
"14999","57.0","82.0"
"15000","64.0","97.0"
"15001","35.0","100.0"
"15002","66.0","71.0"
"15003","59.0","84.0"
"15004","49.0","93.0"
"15005","91.0","99.0"
"15006","12.0","60.0"
"15007","74.0","68.0"
"15008","84.0","94.0"
"15009","51.0","99.0"
"15010","94.0","71.0"
"15011","74.0","66.0"
"15012","52.0","54.0"
"15013","31.0","92.0"
"15014","72.0","59.0"
"15015","92.0","100.0"
"15016","56.0","64.0"
"15017","76.0","45.0"
"15018","59.0","90.0"
"15019","50.0","74.0"
"15020","88.0","72.0"
"15021","86.0","49.0"
"15022","66.0","99.0"
"15023","70.0","69.0"
"15024","98.0","93.0"
"15025","61.0","73.0"
"15026","57.0","66.0"
"15027","84.0","91.0"
"15028","76.0","40.0"
"15029","64.0","99.0"
"15030","87.0","70.0"
"15031","62.0","69.0"
"15032","16.0","99.0"
"15033","83.0","87.0"
"15034","36.0","59.0"
"15035","47.0","51.0"
"15036","54.0","51.0"
"15037","83.0","83.0"
"15038","96.0","68.0"
"15039","91.0","74.0"
"15040","56.0","59.0"
"15041","73.0","66.0"
"15042","97.0","63.0"
"15043","75.0","74.0"
"15044","49.0","76.0"
"15045","57.0","94.0"
"15046","41.0","58.0"
"15047","53.0","70.0"
"15048","93.0","60.0"
"15049","58.0","90.0"
"15050","60.0","54.0"
"15051","74.0","80.0"
"15052","62.0","52.0"
"15053","70.0","76.0"
"15054","93.0","75.0"
"15055","75.0","90.0"
"15056","95.0","48.0"
"15057","43.0","98.0"
"15058","77.0","58.0"
"15059","67.0","100.0"
"15060","51.0","72.0"
"15061","94.0","53.0"
"15062","90.0","85.0"
"15063","80.0","78.0"
"15064","34.0","89.0"
"15065","45.0","53.0"
"15066","97.0","66.0"
"15067","50.0","48.0"
"15068","89.0","62.0"
"15069","76.0","50.0"
"15070","66.0","84.0"
"15071","74.0","63.0"
"15072","69.0","74.0"
"15073","59.0","57.0"
"15074","100.0","85.0"
"15075","61.0","75.0"
"15076","98.0","42.0"
"15077","59.0","71.0"
"15078","22.0","69.0"
"15079","71.0","95.0"
"15080","86.0","53.0"
"15081","65.0","59.0"
"15082","93.0","67.0"
"15083","49.0","69.0"
"15084","78.0","77.0"
"15085","62.0","70.0"
"15086","72.0","63.0"
"15087","70.0","56.0"
"15088","54.0","93.0"
"15089","61.0","95.0"
"15090","84.0","95.0"
"15091","80.0","58.0"
"15092","58.0","50.0"
"15093","97.0","87.0"
"15094","92.0","55.0"
"15095","96.0","51.0"
"15096","73.0","87.0"
"15097","73.0","71.0"
"15098","53.0","83.0"
"15099","17.0","82.0"
"15100","75.0","76.0"
"15101","76.0","44.0"
"15102","76.0","77.0"
"15103","92.0","55.0"
"15104","82.0","88.0"
"15105","38.0","50.0"
"15106","49.0","72.0"
"15107","53.0","80.0"
"15108","56.0","59.0"
"15109","69.0","98.0"
"15110","62.0","99.0"
"15111","71.0","76.0"
"15112","52.0","100.0"
"15113","20.0","53.0"
"15114","93.0","61.0"
"15115","74.0","81.0"
"15116","78.0","45.0"
"15117","85.0","79.0"
"15118","79.0","56.0"
"15119","92.0","91.0"
"15120","58.0","97.0"
"15121","68.0","72.0"
"15122","90.0","67.0"
"15123","67.0","71.0"
"15124","79.0","73.0"
"15125","23.0","48.0"
"15126","98.0","99.0"
"15127","80.0","75.0"
"15128","77.0","84.0"
"15129","100.0","91.0"
"15130","60.0","92.0"
"15131","49.0","54.0"
"15132","91.0","99.0"
"15133","97.0","52.0"
"15134","71.0","76.0"
"15135","62.0","91.0"
"15136","61.0","92.0"
"15137","21.0","60.0"
"15138","64.0","97.0"
"15139","61.0","65.0"
"15140","58.0","75.0"
"15141","41.0","90.0"
"15142","98.0","73.0"
"15143","50.0","88.0"
"15144","98.0","61.0"
"15145","40.0","85.0"
"15146","63.0","92.0"
"15147","75.0","53.0"
"15148","82.0","84.0"
"15149","55.0","62.0"
"15150","44.0","36.0"
"15151","92.0","88.0"
"15152","57.0","56.0"
"15153","73.0","86.0"
"15154","82.0","92.0"
"15155","54.0","75.0"
"15156","64.0","95.0"
"15157","99.0","76.0"
"15158","19.0","92.0"
"15159","86.0","96.0"
"15160","65.0","66.0"
"15161","52.0","81.0"
"15162","85.0","49.0"
"15163","61.0","64.0"
"15164","77.0","57.0"
"15165","54.0","94.0"
"15166","76.0","74.0"
"15167","79.0","90.0"
"15168","89.0","93.0"
"15169","60.0","80.0"
"15170","51.0","58.0"
"15171","20.0","72.0"
"15172","93.0","60.0"
"15173","77.0","54.0"
"15174","80.0","87.0"
"15175","80.0","97.0"
"15176","62.0","92.0"
"15177","79.0","72.0"
"15178","88.0","73.0"
"15179","96.0","73.0"
"15180","34.0","69.0"
"15181","34.0","65.0"
"15182","88.0","85.0"
"15183","66.0","61.0"
"15184","55.0","71.0"
"15185","59.0","51.0"
"15186","62.0","73.0"
"15187","78.0","93.0"
"15188","73.0","75.0"
"15189","71.0","94.0"
"15190","97.0","86.0"
"15191","21.0","74.0"
"15192","52.0","96.0"
"15193","73.0","88.0"
"15194","74.0","83.0"
"15195","26.0","71.0"
"15196","52.0","78.0"
"15197","69.0","54.0"
"15198","79.0","59.0"
"15199","93.0","62.0"
"15200","34.0","87.0"
"15201","77.0","52.0"
"15202","36.0","73.0"
"15203","93.0","58.0"
"15204","70.0","58.0"
"15205","51.0","49.0"
"15206","83.0","78.0"
"15207","89.0","89.0"
"15208","94.0","59.0"
"15209","80.0","55.0"
"15210","74.0","66.0"
"15211","50.0","91.0"
"15212","54.0","84.0"
"15213","50.0","54.0"
"15214","17.0","91.0"
"15215","57.0","53.0"
"15216","80.0","51.0"
"15217","45.0","64.0"
"15218","87.0","50.0"
"15219","98.0","64.0"
"15220","55.0","80.0"
"15221","53.0","50.0"
"15222","75.0","48.0"
"15223","96.0","59.0"
"15224","71.0","97.0"
"15225","70.0","63.0"
"15226","33.0","94.0"
"15227","93.0","94.0"
"15228","64.0","65.0"
"15229","27.0","45.0"
"15230","99.0","99.0"
"15231","81.0","62.0"
"15232","60.0","91.0"
"15233","32.0","40.0"
"15234","48.0","68.0"
"15235","87.0","51.0"
"15236","91.0","79.0"
"15237","24.0","89.0"
"15238","66.0","56.0"
"15239","94.0","59.0"
"15240","93.0","97.0"
"15241","19.0","55.0"
"15242","88.0","45.0"
"15243","76.0","47.0"
"15244","67.0","64.0"
"15245","54.0","50.0"
"15246","53.0","95.0"
"15247","67.0","92.0"
"15248","50.0","38.0"
"15249","49.0","76.0"
"15250","82.0","71.0"
"15251","86.0","71.0"
"15252","50.0","50.0"
"15253","82.0","60.0"
"15254","95.0","78.0"
"15255","64.0","87.0"
"15256","91.0","50.0"
"15257","79.0","75.0"
"15258","83.0","56.0"
"15259","66.0","60.0"
"15260","92.0","80.0"
"15261","59.0","47.0"
"15262","60.0","83.0"
"15263","68.0","97.0"
"15264","58.0","73.0"
"15265","93.0","77.0"
"15266","66.0","50.0"
"15267","80.0","99.0"
"15268","28.0","79.0"
"15269","84.0","59.0"
"15270","86.0","58.0"
"15271","46.0","45.0"
"15272","94.0","92.0"
"15273","80.0","76.0"
"15274","13.0","63.0"
"15275","95.0","73.0"
"15276","93.0","88.0"
"15277","86.0","81.0"
"15278","67.0","93.0"
"15279","73.0","60.0"
"15280","62.0","92.0"
"15281","53.0","81.0"
"15282","68.0","68.0"
"15283","69.0","55.0"
"15284","66.0","92.0"
"15285","98.0","56.0"
"15286","57.0","39.0"
"15287","64.0","78.0"
"15288","71.0","58.0"
"15289","94.0","70.0"
"15290","80.0","85.0"
"15291","59.0","94.0"
"15292","95.0","70.0"
"15293","100.0","39.0"
"15294","53.0","59.0"
"15295","35.0","59.0"
"15296","73.0","66.0"
"15297","89.0","63.0"
"15298","21.0","93.0"
"15299","21.0","85.0"
"15300","60.0","83.0"
"15301","94.0","69.0"
"15302","92.0","68.0"
"15303","92.0","78.0"
"15304","71.0","98.0"
"15305","69.0","83.0"
"15306","26.0","51.0"
"15307","21.0","78.0"
"15308","36.0","42.0"
"15309","81.0","92.0"
"15310","54.0","88.0"
"15311","63.0","87.0"
"15312","86.0","75.0"
"15313","80.0","79.0"
"15314","55.0","58.0"
"15315","18.0","60.0"
"15316","88.0","98.0"
"15317","65.0","86.0"
"15318","99.0","100.0"
"15319","88.0","93.0"
"15320","67.0","59.0"
"15321","53.0","59.0"
"15322","83.0","61.0"
"15323","36.0","71.0"
"15324","62.0","64.0"
"15325","72.0","67.0"
"15326","79.0","54.0"
"15327","100.0","87.0"
"15328","65.0","52.0"
"15329","84.0","91.0"
"15330","81.0","59.0"
"15331","59.0","51.0"
"15332","78.0","53.0"
"15333","22.0","52.0"
"15334","96.0","98.0"
"15335","85.0","80.0"
"15336","12.0","73.0"
"15337","60.0","68.0"
"15338","93.0","84.0"
"15339","73.0","86.0"
"15340","70.0","66.0"
"15341","18.0","59.0"
"15342","81.0","60.0"
"15343","28.0","90.0"
"15344","74.0","79.0"
"15345","50.0","74.0"
"15346","83.0","85.0"
"15347","55.0","66.0"
"15348","77.0","94.0"
"15349","92.0","58.0"
"15350","59.0","89.0"
"15351","45.0","72.0"
"15352","76.0","97.0"
"15353","89.0","69.0"
"15354","73.0","50.0"
"15355","65.0","70.0"
"15356","14.0","96.0"
"15357","30.0","47.0"
"15358","53.0","82.0"
"15359","66.0","89.0"
"15360","84.0","59.0"
"15361","74.0","97.0"
"15362","56.0","40.0"
"15363","42.0","47.0"
"15364","29.0","80.0"
"15365","54.0","72.0"
"15366","80.0","52.0"
"15367","89.0","93.0"
"15368","92.0","58.0"
"15369","87.0","68.0"
"15370","76.0","82.0"
"15371","64.0","61.0"
"15372","83.0","57.0"
"15373","55.0","60.0"
"15374","83.0","70.0"
"15375","58.0","62.0"
"15376","67.0","97.0"
"15377","65.0","57.0"
"15378","89.0","95.0"
"15379","84.0","50.0"
"15380","50.0","70.0"
"15381","70.0","51.0"
"15382","79.0","83.0"
"15383","19.0","72.0"
"15384","89.0","50.0"
"15385","36.0","60.0"
"15386","62.0","66.0"
"15387","84.0","93.0"
"15388","65.0","87.0"
"15389","65.0","70.0"
"15390","87.0","92.0"
"15391","66.0","73.0"
"15392","83.0","90.0"
"15393","89.0","63.0"
"15394","91.0","97.0"
"15395","91.0","56.0"
"15396","83.0","50.0"
"15397","87.0","82.0"
"15398","62.0","79.0"
"15399","54.0","100.0"
"15400","84.0","53.0"
"15401","33.0","82.0"
"15402","79.0","58.0"
"15403","31.0","41.0"
"15404","68.0","81.0"
"15405","52.0","70.0"
"15406","54.0","64.0"
"15407","73.0","78.0"
"15408","49.0","74.0"
"15409","37.0","67.0"
"15410","53.0","84.0"
"15411","58.0","75.0"
"15412","20.0","51.0"
"15413","91.0","60.0"
"15414","53.0","78.0"
"15415","99.0","72.0"
"15416","97.0","87.0"
"15417","18.0","93.0"
"15418","83.0","93.0"
"15419","49.0","47.0"
"15420","74.0","93.0"
"15421","70.0","60.0"
"15422","97.0","91.0"
"15423","92.0","91.0"
"15424","94.0","70.0"
"15425","100.0","98.0"
"15426","50.0","51.0"
"15427","77.0","89.0"
"15428","68.0","71.0"
"15429","57.0","43.0"
"15430","57.0","61.0"
"15431","48.0","97.0"
"15432","70.0","95.0"
"15433","68.0","43.0"
"15434","62.0","68.0"
"15435","61.0","51.0"
"15436","83.0","77.0"
"15437","99.0","80.0"
"15438","58.0","72.0"
"15439","93.0","83.0"
"15440","66.0","50.0"
"15441","52.0","98.0"
"15442","50.0","60.0"
"15443","16.0","70.0"
"15444","62.0","74.0"
"15445","49.0","49.0"
"15446","56.0","91.0"
"15447","96.0","59.0"
"15448","50.0","75.0"
"15449","99.0","99.0"
"15450","54.0","51.0"
"15451","52.0","90.0"
"15452","81.0","99.0"
"15453","50.0","73.0"
"15454","51.0","88.0"
"15455","41.0","47.0"
"15456","62.0","72.0"
"15457","56.0","68.0"
"15458","96.0","75.0"
"15459","58.0","64.0"
"15460","66.0","75.0"
"15461","56.0","75.0"
"15462","56.0","93.0"
"15463","67.0","91.0"
"15464","72.0","71.0"
"15465","59.0","79.0"
"15466","95.0","55.0"
"15467","100.0","93.0"
"15468","56.0","64.0"
"15469","52.0","49.0"
"15470","88.0","90.0"
"15471","58.0","84.0"
"15472","86.0","92.0"
"15473","19.0","64.0"
"15474","60.0","60.0"
"15475","82.0","87.0"
"15476","64.0","75.0"
"15477","83.0","67.0"
"15478","57.0","75.0"
"15479","98.0","92.0"
"15480","54.0","69.0"
"15481","72.0","66.0"
"15482","89.0","87.0"
"15483","41.0","57.0"
"15484","93.0","62.0"
"15485","90.0","90.0"
"15486","38.0","59.0"
"15487","52.0","88.0"
"15488","99.0","72.0"
"15489","69.0","74.0"
"15490","76.0","76.0"
"15491","42.0","46.0"
"15492","78.0","90.0"
"15493","37.0","46.0"
"15494","89.0","39.0"
"15495","93.0","49.0"
"15496","98.0","56.0"
"15497","65.0","56.0"
"15498","30.0","61.0"
"15499","97.0","100.0"
"15500","84.0","49.0"
"15501","76.0","76.0"
"15502","50.0","74.0"
"15503","48.0","61.0"
"15504","56.0","63.0"
"15505","99.0","77.0"
"15506","65.0","94.0"
"15507","92.0","81.0"
"15508","88.0","76.0"
"15509","99.0","86.0"
"15510","96.0","93.0"
"15511","55.0","85.0"
"15512","71.0","94.0"
"15513","72.0","68.0"
"15514","23.0","50.0"
"15515","78.0","61.0"
"15516","82.0","61.0"
"15517","49.0","74.0"
"15518","96.0","82.0"
"15519","50.0","78.0"
"15520","98.0","57.0"
"15521","85.0","57.0"
"15522","72.0","75.0"
"15523","78.0","83.0"
"15524","62.0","43.0"
"15525","64.0","38.0"
"15526","24.0","50.0"
"15527","84.0","78.0"
"15528","61.0","61.0"
"15529","79.0","71.0"
"15530","86.0","77.0"
"15531","70.0","54.0"
"15532","53.0","76.0"
"15533","58.0","88.0"
"15534","45.0","55.0"
"15535","86.0","87.0"
"15536","95.0","81.0"
"15537","51.0","84.0"
"15538","35.0","41.0"
"15539","99.0","57.0"
"15540","73.0","49.0"
"15541","44.0","48.0"
"15542","43.0","74.0"
"15543","81.0","77.0"
"15544","77.0","83.0"
"15545","52.0","86.0"
"15546","21.0","92.0"
"15547","88.0","93.0"
"15548","48.0","80.0"
"15549","21.0","63.0"
"15550","81.0","53.0"
"15551","38.0","77.0"
"15552","67.0","77.0"
"15553","87.0","94.0"
"15554","85.0","41.0"
"15555","52.0","90.0"
"15556","90.0","95.0"
"15557","85.0","56.0"
"15558","77.0","52.0"
"15559","61.0","97.0"
"15560","74.0","54.0"
"15561","56.0","85.0"
"15562","28.0","97.0"
"15563","86.0","68.0"
"15564","63.0","78.0"
"15565","85.0","96.0"
"15566","84.0","84.0"
"15567","98.0","60.0"
"15568","51.0","78.0"
"15569","71.0","85.0"
"15570","88.0","69.0"
"15571","16.0","81.0"
"15572","98.0","86.0"
"15573","81.0","76.0"
"15574","17.0","79.0"
"15575","22.0","65.0"
"15576","67.0","69.0"
"15577","72.0","83.0"
"15578","67.0","91.0"
"15579","47.0","55.0"
"15580","51.0","75.0"
"15581","88.0","71.0"
"15582","48.0","94.0"
"15583","66.0","99.0"
"15584","58.0","50.0"
"15585","23.0","96.0"
"15586","86.0","77.0"
"15587","81.0","99.0"
"15588","75.0","54.0"
"15589","49.0","89.0"
"15590","31.0","50.0"
"15591","83.0","75.0"
"15592","70.0","55.0"
"15593","49.0","99.0"
"15594","57.0","92.0"
"15595","37.0","45.0"
"15596","69.0","75.0"
"15597","62.0","98.0"
"15598","50.0","68.0"
"15599","81.0","73.0"
"15600","20.0","41.0"
"15601","22.0","58.0"
"15602","63.0","79.0"
"15603","68.0","53.0"
"15604","52.0","49.0"
"15605","22.0","52.0"
"15606","51.0","82.0"
"15607","66.0","92.0"
"15608","26.0","37.0"
"15609","42.0","40.0"
"15610","86.0","77.0"
"15611","52.0","68.0"
"15612","95.0","64.0"
"15613","63.0","94.0"
"15614","100.0","54.0"
"15615","54.0","58.0"
"15616","90.0","70.0"
"15617","49.0","99.0"
"15618","81.0","60.0"
"15619","50.0","66.0"
"15620","70.0","88.0"
"15621","50.0","85.0"
"15622","98.0","66.0"
"15623","86.0","51.0"
"15624","93.0","77.0"
"15625","62.0","75.0"
"15626","64.0","57.0"
"15627","66.0","94.0"
"15628","65.0","86.0"
"15629","89.0","84.0"
"15630","77.0","58.0"
"15631","40.0","36.0"
"15632","36.0","44.0"
"15633","30.0","48.0"
"15634","90.0","64.0"
"15635","23.0","49.0"
"15636","24.0","79.0"
"15637","98.0","92.0"
"15638","49.0","48.0"
"15639","23.0","48.0"
"15640","79.0","71.0"
"15641","21.0","76.0"
"15642","38.0","92.0"
"15643","17.0","59.0"
"15644","56.0","69.0"
"15645","97.0","70.0"
"15646","22.0","78.0"
"15647","84.0","88.0"
"15648","64.0","63.0"
"15649","78.0","69.0"
"15650","23.0","40.0"
"15651","99.0","82.0"
"15652","15.0","76.0"
"15653","24.0","96.0"
"15654","84.0","71.0"
"15655","82.0","58.0"
"15656","17.0","86.0"
"15657","72.0","71.0"
"15658","86.0","91.0"
"15659","75.0","55.0"
"15660","93.0","82.0"
"15661","75.0","52.0"
"15662","45.0","55.0"
"15663","44.0","87.0"
"15664","55.0","90.0"
"15665","78.0","56.0"
"15666","50.0","52.0"
"15667","96.0","66.0"
